avg_wage_ft,avg_wage_ft_moe,geo,num_ppl,num_ppl_moe,sex,soc,year
50023.0,11966.2,04000US20,329,188.474,2,299000,2016
40472.4,9634.04,04000US20,2449,475.181,1,311010,2016
23865.3,1297.76,04000US20,21818,1514.95,2,311010,2016
31383.4,9672.07,04000US20,300,148.255,2,312010,2016
45397.7,20470.6,04000US20,158,114.482,1,312020,2016
35500.4,6233.45,04000US20,676,206.81,2,312020,2016
21822.8,13428.5,04000US20,103,114.905,1,319011,2016
23434.6,8930.79,04000US20,654,259.819,2,319011,2016
46005.4,2.67634e-12,04000US20,44,66.078,1,319091,2016
27643.8,3839.13,04000US20,2322,463.511,2,319091,2016
40307.5,10987.8,04000US20,305,140.407,1,319092,2016
28126.3,2213.54,04000US20,3417,723.835,2,319092,2016
24922.3,7818.04,04000US20,390,178.861,2,319094,2016
36273.2,0.0,04000US20,25,40.1208,1,319095,2016
24505.4,2305.26,04000US20,316,212.139,2,319095,2016
28169.3,20020.0,04000US20,88,63.3806,1,319096,2016
30077.9,8423.41,04000US20,499,197.807,2,319096,2016
33631.0,4831.17,04000US20,143,112.201,1,319097,2016
27583.5,3141.39,04000US20,601,264.001,2,319097,2016
33842.7,18123.1,04000US20,552,294.848,1,31909X,2016
22973.8,2990.84,04000US20,1319,352.587,2,31909X,2016
59095.4,14537.8,04000US20,449,236.891,1,331011,2016
55040.4,9781.45,04000US20,382,299.391,2,331011,2016
64535.7,8245.7,04000US20,827,206.486,1,331012,2016
82226.7,36451.3,04000US20,106,82.8531,2,331012,2016
79757.6,7570.06,04000US20,764,265.769,1,331021,2016
58445.3,16543.9,04000US20,343,155.472,1,331099,2016
37024.4,9768.55,04000US20,204,188.504,2,331099,2016
55286.1,4577.78,04000US20,2133,389.635,1,332011,2016
58569.7,12556.5,04000US20,82,72.3304,2,332011,2016
45040.7,6640.96,04000US20,44,41.371,1,332020,2016
40953.1,8559.49,04000US20,44,50.2897,2,332020,2016
35916.9,2272.17,04000US20,3368,648.655,1,333010,2016
32131.3,4021.07,04000US20,945,343.182,2,333010,2016
73223.8,12255.1,04000US20,554,215.745,1,333021,2016
55110.2,11970.1,04000US20,157,103.749,2,333021,2016
50653.1,2596.88,04000US20,6731,793.79,1,333050,2016
49025.0,4317.29,04000US20,822,307.236,2,333050,2016
43236.2,724.482,04000US20,19,26.6622,1,3330XX,2016
83053.6,0.0,04000US20,14,25.169,2,3330XX,2016
29912.1,3869.25,04000US20,129,109.894,1,339011,2016
23035.8,8849.0,04000US20,62,54.179,2,339011,2016
65209.0,15948.3,04000US20,245,154.524,1,339021,2016
61658.1,16210.3,04000US20,165,108.283,2,339021,2016
34182.8,3956.22,04000US20,4480,703.654,1,339030,2016
31521.8,6126.21,04000US20,1125,286.375,2,339030,2016
50604.0,22405.9,04000US20,235,130.619,1,339091,2016
43603.1,0.0,04000US20,157,100.469,2,339091,2016
42253.3,15035.0,04000US20,69,60.236,1,339093,2016
25699.9,9518.38,04000US20,100,113.487,2,339093,2016
15888.5,5447.68,04000US20,998,318.015,1,33909X,2016
9448.24,5783.23,04000US20,1123,352.703,2,33909X,2016
30817.1,9697.52,04000US20,1036,408.432,1,351011,2016
23247.8,5135.81,04000US20,541,201.137,2,351011,2016
35642.6,8972.21,04000US20,1841,450.229,1,351012,2016
22946.3,2602.25,04000US20,2749,560.35,2,351012,2016
21715.9,1988.61,04000US20,13561,1316.48,1,352010,2016
18459.9,1699.12,04000US20,10242,880.804,2,352010,2016
17346.9,2833.19,04000US20,2647,487.137,1,352021,2016
15565.3,2183.57,04000US20,4914,693.167,2,352021,2016
24996.7,7134.43,04000US20,1199,396.117,1,353011,2016
44531.3,36219.2,04000US20,1209,370.932,2,353011,2016
20483.9,3998.31,04000US20,865,319.159,1,353021,2016
43940.4,53421.5,04000US20,1428,396.898,2,353021,2016
10995.1,648.652,04000US20,749,465.006,1,353022,2016
14761.4,5537.57,04000US20,1520,375.01,2,353022,2016
19307.2,3335.87,04000US20,5818,897.924,1,353031,2016
17402.1,1186.24,04000US20,15301,1357.37,2,353031,2016
11648.2,8218.7,04000US20,622,303.388,1,353041,2016
19522.7,4919.93,04000US20,1087,346.768,2,353041,2016
25173.9,6994.38,04000US20,1670,398.719,1,359021,2016
27502.2,11178.6,04000US20,798,251.508,2,359021,2016
18303.9,4512.9,04000US20,1049,317.895,1,359031,2016
25952.6,9436.39,04000US20,1967,394.328,2,359031,2016
20129.4,3989.09,04000US20,1014,296.451,1,3590XX,2016
19073.0,10791.5,04000US20,1096,282.581,2,3590XX,2016
39951.7,11122.3,04000US20,1061,330.785,1,371011,2016
26759.2,5548.44,04000US20,598,229.748,2,371011,2016
49390.7,7006.54,04000US20,790,251.506,1,371012,2016
25558.6,3.27783e-12,04000US20,17,31.3824,2,371012,2016
30725.8,21156.5,04000US20,886,258.73,1,372012,2016
18363.2,1627.28,04000US20,8245,889.318,2,372012,2016
29259.1,2410.81,04000US20,16405,1259.59,1,37201X,2016
21953.4,2024.59,04000US20,7707,1005.47,2,37201X,2016
29745.2,4952.44,04000US20,291,129.604,1,372021,2016
,,04000US20,35,60.6836,2,372021,2016
27795.9,2659.57,04000US20,8614,1020.56,1,373010,2016
21684.5,3703.6,04000US20,1162,418.776,2,373010,2016
38251.5,6504.62,04000US20,231,147.821,1,391010,2016
36950.6,5792.37,04000US20,166,106.879,2,391010,2016
51777.6,9193.62,04000US20,273,149.855,1,391021,2016
38758.3,13630.7,04000US20,497,247.907,2,391021,2016
51840.9,11699.1,04000US20,129,102.57,1,392011,2016
20395.1,7071.33,04000US20,262,147.852,1,392021,2016
25973.9,6946.64,04000US20,1499,462.159,2,392021,2016
27237.7,7404.18,04000US20,705,442.841,1,393010,2016
29215.8,4983.02,04000US20,107,69.9618,2,393010,2016
,,04000US20,45,53.7616,1,393021,2016
26548.2,7849.6,04000US20,124,90.3381,1,393031,2016
,,04000US20,121,95.9798,2,393031,2016
17256.6,7167.86,04000US20,666,218.333,1,393090,2016
25670.0,11826.8,04000US20,654,293.231,2,393090,2016
50983.5,18114.2,04000US20,569,251.712,1,394031,2016
38536.6,11445.5,04000US20,68,74.3824,2,394031,2016
10937.6,14731.2,04000US20,101,107.442,1,3940XX,2016
27053.5,5806.35,04000US20,71,62.0473,2,3940XX,2016
26868.2,5806.68,04000US20,272,214.813,1,395011,2016
27375.7,0.0,04000US20,27,40.279,2,395011,2016
29204.8,12424.6,04000US20,170,122.375,1,395012,2016
24999.1,2619.0,04000US20,4329,754.082,2,395012,2016
12892.1,6946.53,04000US20,95,68.9224,1,395090,2016
30270.5,12792.7,04000US20,1192,368.505,2,395090,2016
17640.5,2629.36,04000US20,109,88.1642,1,396010,2016
38412.3,2.67634e-12,04000US20,96,118.559,2,396010,2016
17035.6,14846.0,04000US20,114,69.5536,1,397010,2016
,,04000US20,110,86.0085,2,397010,2016
32468.2,20422.4,04000US20,613,274.828,1,399011,2016
18722.5,2137.13,04000US20,8464,945.635,2,399011,2016
20799.4,3664.8,04000US20,1764,396.159,1,399021,2016
23361.8,3770.02,04000US20,6614,784.564,2,399021,2016
34044.3,5468.25,04000US20,995,272.219,1,399030,2016
30242.4,5327.41,04000US20,1899,382.535,2,399030,2016
23786.0,8473.62,04000US20,325,164.846,1,399041,2016
28651.3,15095.5,04000US20,495,216.781,2,399041,2016
27978.0,11601.9,04000US20,490,252.349,1,399099,2016
23492.8,5684.2,04000US20,578,221.122,2,399099,2016
60350.9,4440.24,04000US20,13943,1141.51,1,411011,2016
39155.5,3946.84,04000US20,12000,1055.09,2,411011,2016
88670.8,7557.04,04000US20,6661,602.628,1,411012,2016
68204.9,7055.84,04000US20,3123,544.036,2,411012,2016
30927.7,5144.11,04000US20,7065,862.317,1,412010,2016
24362.3,7383.47,04000US20,19979,1397.95,2,412010,2016
46564.4,9861.21,04000US20,447,217.751,1,412021,2016
25089.0,9329.67,04000US20,231,128.03,2,412021,2016
40789.6,4379.68,04000US20,1110,282.791,1,412022,2016
26266.9,7251.87,04000US20,215,138.427,2,412022,2016
52892.4,6791.27,04000US20,12204,1118.16,1,412031,2016
31423.2,4048.38,04000US20,13976,1229.22,2,412031,2016
50370.4,13181.2,04000US20,836,358.337,1,413011,2016
53964.6,15030.4,04000US20,1034,305.713,2,413011,2016
109463.0,14839.0,04000US20,2750,342.335,1,413021,2016
44499.3,4486.65,04000US20,2650,507.687,2,413021,2016
134709.0,32102.5,04000US20,1205,332.711,1,413031,2016
79318.1,41258.0,04000US20,554,254.306,2,413031,2016
82315.8,34844.5,04000US20,84,70.3793,1,413041,2016
36872.8,11545.1,04000US20,273,149.01,2,413041,2016
94890.3,15259.0,04000US20,3609,559.968,1,413099,2016
89075.5,23628.9,04000US20,1459,363.506,2,413099,2016
81238.8,5833.26,04000US20,9611,922.996,1,414010,2016
55311.6,7196.6,04000US20,3296,630.419,2,414010,2016
45127.1,13264.9,04000US20,39,54.3211,1,419010,2016
,,04000US20,210,183.804,2,419010,2016
77209.2,12477.2,04000US20,1538,315.366,1,419020,2016
53042.4,7098.44,04000US20,2152,488.992,2,419020,2016
115885.0,26716.2,04000US20,337,174.285,1,419031,2016
27101.7,23451.0,04000US20,310,240.546,1,419041,2016
33111.2,12923.8,04000US20,514,295.415,2,419041,2016
34828.7,13218.1,04000US20,455,181.284,1,419091,2016
41632.0,16385.6,04000US20,739,370.367,2,419091,2016
93290.2,21597.0,04000US20,1298,315.38,1,419099,2016
43409.3,14310.7,04000US20,900,296.411,2,419099,2016
62077.1,6305.26,04000US20,4489,715.938,1,431011,2016
46748.5,3037.0,04000US20,6466,713.727,2,431011,2016
37321.9,37921.7,04000US20,93,91.3827,1,432011,2016
33472.2,8132.37,04000US20,188,118.636,2,432011,2016
33221.4,0.0,04000US20,8,11.3612,1,432021,2016
22552.0,7206.53,04000US20,389,234.699,2,432021,2016
17033.8,0.0,04000US20,9,17.6943,1,432099,2016
11801.8,901.312,04000US20,89,89.7716,2,432099,2016
28799.1,6241.57,04000US20,290,130.477,1,433011,2016
33556.9,4596.51,04000US20,1180,411.661,2,433011,2016
45889.7,8771.29,04000US20,645,271.328,1,433021,2016
32836.8,1896.56,04000US20,3738,618.977,2,433021,2016
50490.9,9137.83,04000US20,1366,317.265,1,433031,2016
33165.3,1258.08,04000US20,10779,908.016,2,433031,2016
34393.6,5385.47,04000US20,59,70.4782,2,433041,2016
34728.5,18707.3,04000US20,79,71.0147,1,433051,2016
36132.8,2487.31,04000US20,1543,394.88,2,433051,2016
46176.8,20823.8,04000US20,136,107.41,1,433061,2016
46508.7,10924.0,04000US20,100,72.6459,2,433061,2016
21747.0,5578.24,04000US20,769,372.002,1,433071,2016
23107.3,1432.08,04000US20,4618,687.046,2,433071,2016
89887.8,46230.5,04000US20,233,120.545,1,433099,2016
43893.3,13341.3,04000US20,450,182.468,2,433099,2016
46544.9,3408.48,04000US20,51,67.0062,1,434011,2016
41526.8,0.0,04000US20,42,48.9578,2,434011,2016
35893.7,4292.12,04000US20,875,243.205,2,434031,2016
37391.3,32803.9,04000US20,116,118.971,1,434041,2016
35956.8,7532.01,04000US20,232,111.101,2,434041,2016
46313.6,4433.88,04000US20,8761,897.813,1,434051,2016
33264.9,2110.49,04000US20,16041,1331.62,2,434051,2016
42004.1,7811.76,04000US20,113,74.8276,1,434061,2016
47521.2,10377.9,04000US20,412,227.152,2,434061,2016
37546.4,8691.07,04000US20,576,264.236,1,434071,2016
31528.5,5114.56,04000US20,1766,281.026,2,434071,2016
22439.1,3773.3,04000US20,348,173.238,1,434081,2016
16899.1,2780.92,04000US20,801,255.899,2,434081,2016
20329.8,8725.49,04000US20,203,127.814,1,434111,2016
25723.6,4547.95,04000US20,928,308.955,2,434111,2016
30446.9,7349.13,04000US20,175,133.019,1,434121,2016
21714.8,4015.15,04000US20,1274,297.338,2,434121,2016
28082.1,4400.27,04000US20,226,160.889,1,434131,2016
48090.0,19931.4,04000US20,1066,306.394,2,434131,2016
25914.5,1465.16,04000US20,156,123.086,2,434141,2016
37356.3,8930.42,04000US20,113,96.8526,1,434161,2016
34513.5,4295.41,04000US20,738,284.18,2,434161,2016
33375.0,4982.56,04000US20,794,296.569,1,434171,2016
25452.2,1688.0,04000US20,8858,848.869,2,434171,2016
41701.8,13741.7,04000US20,295,168.284,1,434181,2016
25241.1,6528.0,04000US20,381,178.277,2,434181,2016
29643.0,7359.36,04000US20,156,139.002,1,434199,2016
28732.5,4074.52,04000US20,978,333.075,2,434199,2016
31734.2,9434.67,04000US20,454,195.906,1,434XXX,2016
28975.4,4131.91,04000US20,810,357.388,2,434XXX,2016
56096.2,26940.2,04000US20,99,72.1506,1,435011,2016
40724.3,6143.54,04000US20,47,72.8598,2,435011,2016
46431.9,7854.71,04000US20,1002,289.408,1,435021,2016
34687.2,9943.89,04000US20,522,257.375,2,435021,2016
43243.7,5264.67,04000US20,980,231.568,1,435030,2016
30770.8,2619.8,04000US20,1971,454.587,2,435030,2016
48567.3,8373.46,04000US20,334,150.619,1,435041,2016
54203.1,10272.1,04000US20,39,60.2146,2,435041,2016
60708.9,5081.73,04000US20,312,167.382,1,435051,2016
44656.8,7482.14,04000US20,676,208.698,2,435051,2016
51172.3,3539.5,04000US20,2210,447.665,1,435052,2016
46069.5,4597.86,04000US20,906,253.4,2,435052,2016
50623.9,9442.31,04000US20,96,87.0701,1,435053,2016
60037.3,8561.69,04000US20,460,189.926,2,435053,2016
66631.8,8739.48,04000US20,1226,302.032,1,435061,2016
38474.4,5730.41,04000US20,1261,272.885,2,435061,2016
34795.9,4464.32,04000US20,3255,588.286,1,435071,2016
25089.0,3024.65,04000US20,1717,416.878,2,435071,2016
29638.5,3823.81,04000US20,9151,1096.46,1,435081,2016
26902.2,1812.91,04000US20,5624,594.946,2,435081,2016
71084.1,35317.3,04000US20,739,315.951,1,435111,2016
32262.1,10724.5,04000US20,520,152.636,2,435111,2016
41574.6,6481.51,04000US20,1758,423.575,1,436010,2016
33424.6,902.922,04000US20,31938,1484.27,2,436010,2016
50827.4,11164.4,04000US20,712,263.786,1,439011,2016
35757.4,5795.56,04000US20,469,205.697,2,439011,2016
35776.4,4804.27,04000US20,627,243.748,1,439021,2016
31036.7,2438.07,04000US20,3412,691.726,2,439021,2016
35095.0,8447.63,04000US20,647,268.157,1,439022,2016
33628.8,3570.03,04000US20,2392,417.838,2,439022,2016
48440.2,7061.46,04000US20,981,316.395,1,439041,2016
38705.0,3684.16,04000US20,3300,574.435,2,439041,2016
19534.5,3684.34,04000US20,322,187.345,1,439051,2016
28528.3,5654.6,04000US20,306,139.758,2,439051,2016
44570.8,5297.05,04000US20,1799,451.367,1,439061,2016
30970.0,1499.49,04000US20,8743,855.871,2,439061,2016
35917.5,3072.73,04000US20,73,71.9243,1,439071,2016
28927.6,5415.83,04000US20,143,99.8421,2,439071,2016
22755.8,7505.15,04000US20,87,67.2692,2,439081,2016
62305.8,2.8949e-11,04000US20,11,20.3542,1,439111,2016
36964.5,11623.3,04000US20,93,68.8939,2,439111,2016
43676.0,11180.8,04000US20,1231,406.791,1,439XXX,2016
38253.4,3708.71,04000US20,4042,615.868,2,439XXX,2016
47917.2,15004.2,04000US20,446,148.612,1,451011,2016
32969.4,19601.5,04000US20,76,55.3109,2,451011,2016
50864.0,18106.7,04000US20,159,92.9432,1,452011,2016
45588.9,1915.4,04000US20,108,111.808,2,452011,2016
58012.8,8284.71,04000US20,100,83.8555,1,452041,2016
,,04000US20,37,58.1607,2,452041,2016
29235.9,1600.16,04000US20,9182,812.177,1,4520XX,2016
20301.4,4859.03,04000US20,1212,285.791,2,4520XX,2016
72671.9,3727.21,04000US20,60,74.3041,1,454011,2016
409081.0,0.0,04000US20,6,10.207,2,454011,2016
12462.5,14908.2,04000US20,128,129.776,1,454020,2016
70312.2,5532.28,04000US20,6461,709.604,1,471011,2016
62480.8,10012.8,04000US20,144,108.226,2,471011,2016
52447.0,6446.62,04000US20,66,77.591,1,472011,2016
35516.3,2289.92,04000US20,8070,986.786,1,472031,2016
28270.1,11971.5,04000US20,135,95.1565,2,472031,2016
30303.6,6766.17,04000US20,677,259.453,1,472040,2016
32445.3,3.78491e-12,04000US20,3,6.41339,2,472040,2016
30079.4,5951.96,04000US20,919,341.336,1,472050,2016
19424.5,1.33817e-12,04000US20,34,56.0327,2,472050,2016
35172.3,2512.6,04000US20,13346,1208.06,1,472061,2016
21869.1,2894.46,04000US20,200,130.417,2,472061,2016
29428.6,4720.6,04000US20,73,82.1998,1,472071,2016
39232.7,2488.7,04000US20,4595,671.228,1,47207X,2016
32285.4,12946.4,04000US20,90,72.1019,2,47207X,2016
31631.5,4625.87,04000US20,1542,453.334,1,472080,2016
,,04000US20,8,15.0497,2,472080,2016
49087.2,2865.85,04000US20,6440,786.841,1,472111,2016
26585.5,7874.13,04000US20,151,147.411,2,472111,2016
39370.6,6410.5,04000US20,265,156.597,1,472121,2016
30005.7,5877.02,04000US20,458,216.89,1,472130,2016
29671.1,2542.88,04000US20,3908,812.413,1,472140,2016
28911.4,5723.94,04000US20,179,101.073,2,472140,2016
43275.3,3634.78,04000US20,4646,650.053,1,472150,2016
43994.6,10394.1,04000US20,36,46.2886,2,472150,2016
23484.2,9521.49,04000US20,42,50.2924,1,472161,2016
34502.3,7381.68,04000US20,3160,779.959,1,472181,2016
28782.3,5649.02,04000US20,39,56.0472,2,472181,2016
48697.2,4490.93,04000US20,3053,612.332,1,472211,2016
40824.6,7885.35,04000US20,539,231.714,2,472211,2016
64299.6,32302.6,04000US20,190,111.753,1,472221,2016
42888.6,2.67634e-12,04000US20,20,38.3941,2,472221,2016
35199.1,6634.05,04000US20,810,272.577,1,472XXX,2016
13496.2,1.49612e-12,04000US20,7,13.56,2,472XXX,2016
18477.0,6330.36,04000US20,293,146.612,1,473010,2016
47524.6,7493.32,04000US20,745,311.541,1,474011,2016
41691.1,11775.9,04000US20,125,99.0722,2,474011,2016
90524.1,16616.7,04000US20,90,67.1031,1,474021,2016
29163.1,4886.43,04000US20,148,104.176,1,474031,2016
38809.7,8279.43,04000US20,290,144.895,1,474041,2016
34884.0,8677.62,04000US20,135,135.062,2,474041,2016
32574.9,3484.55,04000US20,1396,361.968,1,474051,2016
30625.0,5993.26,04000US20,69,85.5946,2,474051,2016
53217.0,8702.57,04000US20,72,63.8485,1,474061,2016
58929.5,10358.9,04000US20,214,87.3168,1,475021,2016
34140.2,17336.0,04000US20,90,71.5443,1,475031,2016
50689.4,9.64968e-12,04000US20,66,91.5964,2,475031,2016
50010.6,11822.9,04000US20,417,174.85,1,475040,2016
37932.7,5582.47,04000US20,1579,373.302,1,4750XX,2016
,,04000US20,2,4.54985,2,4750XX,2016
43526.1,8572.32,04000US20,565,175.094,1,4750YY,2016
37333.4,5304.34,04000US20,185,90.8749,1,47XXXX,2016
59603.3,5892.76,04000US20,2879,487.542,1,491011,2016
71679.9,15895.6,04000US20,133,101.234,2,491011,2016
43806.2,6579.95,04000US20,1623,346.145,1,492011,2016
50430.5,7711.59,04000US20,242,113.264,2,492011,2016
46277.1,9484.49,04000US20,1498,434.623,1,492020,2016
44310.7,10875.7,04000US20,226,142.268,2,492020,2016
89296.9,37002.1,04000US20,400,194.34,1,492091,2016
41526.8,3.78491e-12,04000US20,32,52.2595,2,492091,2016
40901.0,6558.04,04000US20,218,120.999,1,492092,2016
47064.1,8381.28,04000US20,133,97.0215,1,492096,2016
22424.5,1.89246e-12,04000US20,31,52.6426,2,492096,2016
32428.3,11291.8,04000US20,206,170.277,1,492097,2016
7163.37,3.17375e-12,04000US20,42,46.0967,2,492097,2016
42184.3,6916.53,04000US20,264,152.004,1,492098,2016
22166.9,1.33817e-12,04000US20,10,18.2217,2,492098,2016
42089.8,19864.1,04000US20,113,91.4263,1,49209X,2016
27375.7,2.99224e-12,04000US20,6,11.0104,2,49209X,2016
57736.2,4510.0,04000US20,3386,530.558,1,493011,2016
37668.8,7707.95,04000US20,499,206.029,2,493011,2016
44690.7,6902.18,04000US20,1205,283.964,1,493021,2016
,,04000US20,5,7.90627,2,493021,2016
41401.7,10337.7,04000US20,103,76.9229,1,493022,2016
37954.6,2885.62,04000US20,7242,818.839,1,493023,2016
21748.1,13682.2,04000US20,153,115.908,2,493023,2016
45812.4,3570.0,04000US20,3193,549.292,1,493031,2016
27333.5,1537.98,04000US20,110,100.676,2,493031,2016
44377.0,3651.44,04000US20,3269,478.441,1,493040,2016
15130.7,2.11583e-12,04000US20,17,26.9323,2,493040,2016
37164.6,8185.4,04000US20,631,227.862,1,493050,2016
31469.7,3.78491e-12,04000US20,18,27.6389,2,493050,2016
30583.6,8629.08,04000US20,679,274.004,1,493090,2016
38596.4,4370.79,04000US20,34,42.751,2,493090,2016
45883.5,16334.9,04000US20,225,156.31,1,499010,2016
41075.6,2575.59,04000US20,2994,516.41,1,499021,2016
23577.6,3.78491e-12,04000US20,50,80.5521,2,499021,2016
62046.8,27811.2,04000US20,75,80.0475,1,499031,2016
58728.3,10533.8,04000US20,256,132.698,1,499043,2016
66994.4,12445.1,04000US20,451,195.051,1,499044,2016
51908.5,0.0,04000US20,3,7.04667,2,499044,2016
47462.0,3863.56,04000US20,3950,545.332,1,49904X,2016
32815.8,6189.46,04000US20,219,148.598,2,49904X,2016
59515.3,6189.63,04000US20,1733,378.608,1,499051,2016
83053.6,0.0,04000US20,18,28.1987,2,499051,2016
58692.7,17776.6,04000US20,1559,382.78,1,499052,2016
43572.5,8581.58,04000US20,501,208.704,1,499060,2016
31254.2,8619.19,04000US20,107,89.4584,2,499060,2016
43259.4,3301.0,04000US20,5407,671.014,1,499071,2016
45629.1,30080.1,04000US20,148,95.9086,2,499071,2016
28061.4,7074.24,04000US20,222,144.214,1,499091,2016
48154.3,14670.2,04000US20,148,78.1202,1,499094,2016
38017.1,0.0,04000US20,32,38.5629,2,499094,2016
16601.9,12812.7,04000US20,53,61.2693,1,499096,2016
50356.8,22990.7,04000US20,157,103.349,1,499098,2016
31145.1,4.23166e-12,04000US20,7,11.7015,2,499098,2016
50405.1,6192.53,04000US20,1744,349.994,1,4990XX,2016
27375.7,0.0,04000US20,28,39.7566,2,4990XX,2016
61573.3,4774.38,04000US20,8347,865.7,1,511011,2016
49862.3,9365.4,04000US20,1815,448.234,2,511011,2016
50197.1,14186.1,04000US20,835,417.237,1,512011,2016
42034.6,19135.3,04000US20,51,52.0533,2,512011,2016
32956.1,5811.86,04000US20,425,187.342,1,512020,2016
34428.0,10946.4,04000US20,367,152.606,2,512020,2016
46241.3,7416.44,04000US20,133,83.6123,1,512031,2016
54421.3,14704.4,04000US20,77,90.3643,2,512031,2016
28858.8,17338.4,04000US20,175,129.385,1,512041,2016
48364.2,0.0,04000US20,6,10.4234,2,512041,2016
34309.3,2179.28,04000US20,8220,949.565,1,512090,2016
29982.0,2613.57,04000US20,3005,579.416,2,512090,2016
27008.9,4157.85,04000US20,706,337.882,1,513011,2016
22742.0,4872.77,04000US20,972,322.839,2,513011,2016
32165.2,1759.6,04000US20,3965,536.605,1,513020,2016
26657.8,1841.21,04000US20,1585,427.438,2,513020,2016
,,04000US20,50,53.2571,1,513091,2016
34604.3,5882.43,04000US20,479,233.207,1,513092,2016
24779.9,3246.01,04000US20,319,152.617,2,513092,2016
28403.4,25718.7,04000US20,171,139.771,1,513093,2016
33146.4,11308.2,04000US20,132,93.8133,2,513093,2016
34957.8,3439.1,04000US20,1350,377.534,1,513099,2016
30474.1,5804.74,04000US20,420,218.355,2,513099,2016
36885.7,4033.0,04000US20,1076,302.745,1,514010,2016
38452.6,8784.12,04000US20,62,53.0088,2,514010,2016
36603.3,6335.44,04000US20,153,139.129,1,514021,2016
18696.0,25512.7,04000US20,22,27.2221,1,514022,2016
26992.4,3.78491e-12,04000US20,51,84.1711,2,514022,2016
37592.9,7701.76,04000US20,39,46.0056,1,514023,2016
60835.0,8.87641e-12,04000US20,6,11.0043,2,514023,2016
36396.4,4827.68,04000US20,2000,485.655,1,514030,2016
26733.7,9907.51,04000US20,397,237.38,2,514030,2016
46953.5,2622.01,04000US20,4582,530.411,1,514041,2016
25624.4,4663.72,04000US20,205,119.896,2,514041,2016
20858.7,8274.43,04000US20,83,77.7756,1,514050,2016
42415.1,11198.4,04000US20,308,161.05,1,5140XX,2016
34133.8,669.702,04000US20,35,37.636,2,5140XX,2016
63103.1,8866.31,04000US20,423,194.216,1,514111,2016
60318.2,8.87641e-12,04000US20,12,19.7297,2,514111,2016
39597.5,1614.03,04000US20,7685,904.539,1,514120,2016
26307.2,6640.35,04000US20,216,113.551,2,514120,2016
40485.9,4094.68,04000US20,2612,434.21,1,514XXX,2016
30002.3,9911.72,04000US20,601,206.865,2,514XXX,2016
49342.9,10100.7,04000US20,293,167.1,1,515111,2016
39429.4,12189.9,04000US20,180,102.383,2,515111,2016
38903.3,2941.29,04000US20,1879,394.24,1,515112,2016
30455.0,4305.86,04000US20,861,377.111,2,515112,2016
9104.63,14569.0,04000US20,126,108.244,1,515113,2016
21256.9,10462.9,04000US20,103,77.6625,2,515113,2016
21140.9,4064.5,04000US20,425,214.172,1,516011,2016
29388.5,17294.4,04000US20,1145,326.858,2,516011,2016
37397.4,27431.1,04000US20,55,49.7827,1,516021,2016
17677.1,4673.97,04000US20,69,62.9876,2,516021,2016
24235.0,6453.23,04000US20,70,85.8132,1,516031,2016
20407.8,2874.01,04000US20,1050,353.447,2,516031,2016
14534.4,2.59135e-12,04000US20,19,31.6721,1,516040,2016
29037.0,21612.1,04000US20,44,52.3617,1,516050,2016
20619.3,3975.53,04000US20,409,180.335,2,516050,2016
9135.9,0.0,04000US20,38,59.0106,1,516063,2016
60455.3,1.31113e-11,04000US20,8,12.6996,1,51606X,2016
32242.8,6.13226e-12,04000US20,7,11.1509,2,51606X,2016
46208.4,8587.54,04000US20,117,107.523,1,516093,2016
33748.9,13050.5,04000US20,105,87.5644,2,516093,2016
29757.6,7027.52,04000US20,86,70.3437,1,51609X,2016
15572.5,5.79444e-12,04000US20,10,17.9825,2,51609X,2016
40403.5,8977.69,04000US20,445,205.843,1,517011,2016
23707.5,10006.6,04000US20,90,76.7309,2,517011,2016
36711.4,3536.49,04000US20,22,25.4391,1,517021,2016
40893.7,0.0,04000US20,3,6.65158,2,517021,2016
25264.9,8470.65,04000US20,82,75.056,1,517041,2016
20278.3,0.0,04000US20,13,23.7559,2,517041,2016
24398.7,3084.09,04000US20,260,181.208,1,517042,2016
19621.4,1.25531e-11,04000US20,27,43.701,2,517042,2016
32970.3,10611.0,04000US20,183,118.862,1,5170XX,2016
19833.4,4.23166e-12,04000US20,27,44.0541,2,5170XX,2016
86456.7,7865.05,04000US20,667,206.779,1,518010,2016
76806.5,10773.6,04000US20,14,20.8468,2,518010,2016
43773.4,9317.6,04000US20,532,242.157,1,518021,2016
36464.4,4903.77,04000US20,603,189.211,1,518031,2016
29305.8,7016.54,04000US20,101,99.6217,2,518031,2016
60226.6,7907.59,04000US20,690,256.152,1,518090,2016
52512.2,7770.02,04000US20,250,132.898,1,519010,2016
8463.74,0.0,04000US20,14,18.8925,2,519010,2016
35419.4,4551.77,04000US20,962,297.68,1,519020,2016
21190.9,6010.55,04000US20,204,136.599,2,519020,2016
28563.2,7030.31,04000US20,1205,367.077,1,519030,2016
28027.8,3360.39,04000US20,132,74.3187,2,519030,2016
34182.5,10087.2,04000US20,204,126.73,1,519041,2016
22217.4,9867.29,04000US20,52,56.0424,2,519041,2016
51339.3,16102.6,04000US20,92,84.6008,1,519051,2016
21120.6,0.0,04000US20,5,8.21677,2,519051,2016
47315.3,2760.88,04000US20,5405,578.253,1,519061,2016
34262.6,2884.91,04000US20,2540,512.957,2,519061,2016
36205.8,18452.2,04000US20,91,72.6952,1,519071,2016
