avg_wage_ft,avg_wage_ft_moe,geo,num_ppl,num_ppl_moe,sex,soc,year
51727.7,642.693,01000US,373067,5324.81,2,271020,2016
62480.5,7278.11,01000US,16333,1164.98,1,272011,2016
52373.7,9429.83,01000US,12620,1008.88,2,272011,2016
89213.9,2134.27,01000US,84217,2804.31,1,272012,2016
76949.7,3056.61,01000US,52107,1993.4,2,272012,2016
66949.1,2750.38,01000US,160491,3873.47,1,272020,2016
42704.3,2164.42,01000US,101677,2949.92,2,272020,2016
54952.1,15770.4,01000US,3173,479.741,1,272030,2016
35739.3,3798.2,01000US,13040,1224.45,2,272030,2016
62551.9,3742.87,01000US,84753,2850.42,1,272040,2016
47299.5,3960.97,01000US,55122,2116.51,2,272040,2016
58286.5,5229.37,01000US,15704,1259.51,1,272099,2016
39772.9,4143.35,01000US,13433,1270.76,2,272099,2016
71212.1,5185.37,01000US,31046,2049.51,1,273010,2016
56049.7,7781.14,01000US,9515,1061.48,2,273010,2016
69540.8,2991.01,01000US,39371,2053.86,1,273020,2016
65214.1,4254.61,01000US,31716,1707.25,2,273020,2016
100630.0,3617.48,01000US,44248,2041.14,1,273031,2016
73514.8,2529.71,01000US,79589,2608.68,2,273031,2016
69497.6,1749.53,01000US,73421,2533.64,1,273041,2016
58544.4,1373.86,01000US,81849,3001.0,2,273041,2016
77274.8,2565.55,01000US,24052,1116.55,1,273042,2016
70579.8,2355.5,01000US,30422,1645.74,2,273042,2016
81612.0,3130.95,01000US,66797,2414.78,1,273043,2016
64033.8,2357.92,01000US,90874,2955.76,2,273043,2016
52463.8,2462.01,01000US,28091,1841.81,1,273090,2016
42927.1,2145.06,01000US,57072,2045.84,2,273090,2016
54226.7,2539.57,01000US,56056,2114.89,1,274021,2016
38258.0,2321.35,01000US,48319,1742.18,2,274021,2016
66189.5,3346.61,01000US,37502,1818.97,1,274030,2016
50601.8,6138.38,01000US,8396,972.484,2,274030,2016
58882.5,1813.7,01000US,88822,2862.72,1,2740XX,2016
55285.9,4888.86,01000US,8733,834.435,2,2740XX,2016
101526.0,5874.1,01000US,29466,1399.3,1,291011,2016
67536.2,5892.34,01000US,11520,986.836,2,291011,2016
189722.0,4320.61,01000US,92626,2810.87,1,291020,2016
132088.0,6359.01,01000US,42245,1894.85,2,291020,2016
62745.7,7583.4,01000US,9826,844.339,1,291031,2016
50698.1,1606.93,01000US,81260,2818.78,2,291031,2016
134524.0,6792.4,01000US,17427,1059.32,1,291041,2016
102135.0,4510.0,01000US,13557,1092.51,2,291041,2016
121868.0,2064.75,01000US,125634,3243.38,1,291051,2016
105645.0,928.987,01000US,162597,3534.29,2,291051,2016
248102.0,1983.06,01000US,548506,8373.75,1,291060,2016
172474.0,1939.75,01000US,305054,6025.92,2,291060,2016
107720.0,3096.64,01000US,35245,1887.18,1,291071,2016
81860.6,1831.22,01000US,75311,2221.46,2,291071,2016
172261.0,19065.6,01000US,5234,610.296,1,291081,2016
112812.0,14500.2,01000US,1866,390.404,2,291081,2016
73831.7,2472.71,01000US,10793,899.821,1,291122,2016
